name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
LeBron James,Miami Heat,11/7/2012,2012,1966,1610612748,400277776,3,5,1,0,Layup Shot,2PT Field Goal,1,Brooklyn Nets,4,12,,,,,
LeBron James,Miami Heat,3/18/2013,2012,1966,1610612748,400278718,2,6,14,1,Layup Shot,2PT Field Goal,0,Boston Celtics,1,1,,,,,
LeBron James,Miami Heat,1/13/2012,2011,1966,1610612748,320113007,1,6,8,0,Layup Shot,2PT Field Goal,1,Denver Nuggets,-8,12,,,,,
LeBron James,Cleveland Cavaliers,12/12/2014,2014,1966,1610612739,400578628,3,9,54,0,Layup Shot,2PT Field Goal,1,New Orleans Pelicans,1,17,5,5.6,"Babbitt, Luke",3.1,1.5
LeBron James,Miami Heat,3/26/2012,2011,1966,1610612748,320326011,2,9,43,1,Layup Shot,2PT Field Goal,2,Indiana Pacers,13,17,,,,,
LeBron James,Miami Heat,3/9/2014,2013,1966,1610612748,400489807,4,0,0,0,Layup Shot,2PT Field Goal,3,Chicago Bulls,27,14,4,17.5,"Butler, Jimmy",1.4,0
LeBron James,Miami Heat,3/1/2012,2011,1966,1610612748,320301022,4,2,17,1,Layup Shot,2PT Field Goal,0,Portland Trail Blazers,0,-6,,,,,
LeBron James,Cleveland Cavaliers,12/19/2014,2014,1966,1610612739,400578678,3,1,22,0,Layup Shot,2PT Field Goal,1,Brooklyn Nets,0,12,4,5,"Teletovic, Mirza",2.3,18.5
LeBron James,Miami Heat,4/10/2011,2010,1966,1610612748,310410014,3,11,10,1,Layup Shot,2PT Field Goal,1,Boston Celtics,-8,17,,,,,
LeBron James,Miami Heat,3/9/2014,2013,1966,1610612748,400489807,4,2,22,0,Layup Shot,2PT Field Goal,1,Chicago Bulls,-19,3,0,0.7,"Noah, Joakim",4.5,8.4
LeBron James,Miami Heat,4/6/2012,2011,1966,1610612748,320406014,2,5,45,1,Layup Shot,2PT Field Goal,1,Memphis Grizzlies,-13,9,,,,,
LeBron James,Cleveland Cavaliers,12/19/2014,2014,1966,1610612739,400578678,1,3,9,0,Layup Shot,2PT Field Goal,1,Brooklyn Nets,-11,0,10,8.2,"Teletovic, Mirza",4.1,15.6
LeBron James,Miami Heat,2/6/2011,2010,1966,1610612748,310206014,2,5,45,0,Layup Shot,2PT Field Goal,2,Los Angeles Clippers,-13,17,,,,,
LeBron James,Cleveland Cavaliers,5/4/2015,2014,1966,1610612739,400793121,2,4,3,0,Layup Shot,2PT Field Goal,1,Chicago Bulls,-2,14,15,14,"Noah, Joakim",2.6,10.6
LeBron James,Miami Heat,6/19/2012,2011,1966,1610612748,320619014,1,1,34,0,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,-21,19,,,,,
LeBron James,Miami Heat,5/10/2013,2012,1966,1610612748,400464359,1,5,52,1,Layup Shot,2PT Field Goal,1,Chicago Bulls,17,-3,,,,,
LeBron James,Miami Heat,3/27/2011,2010,1966,1610612748,310327014,1,9,14,1,Layup Shot,2PT Field Goal,2,Houston Rockets,23,7,,,,,
LeBron James,Cleveland Cavaliers,5/4/2015,2014,1966,1610612739,400793121,2,0,43,1,Layup Shot,2PT Field Goal,1,Chicago Bulls,-5,12,4,6.6,"Butler, Jimmy",2.3,10.6
LeBron James,Miami Heat,6/19/2012,2011,1966,1610612748,320619014,1,7,50,1,Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,4,12,,,,,
LeBron James,Cleveland Cavaliers,5/24/2015,2014,1966,1610612739,400796268,3,6,45,1,Layup Shot,2PT Field Goal,0,Atlanta Hawks,-8,0,1,4.4,"Carroll, DeMarre",2,5.5
LeBron James,Miami Heat,3/8/2011,2010,1966,1610612748,310308014,1,0,24,1,Layup Shot,2PT Field Goal,2,Portland Trail Blazers,-23,19,,,,,
LeBron James,Cleveland Cavaliers,11/8/2015,2015,1966,1610612739,400827981,3,3,25,1,Layup Shot,2PT Field Goal,1,Indiana Pacers,-9,7,3,2.8,"Budinger, Chase",5.4,19
LeBron James,Miami Heat,11/12/2012,2012,1966,1610612748,400277819,2,3,38,1,Layup Shot,2PT Field Goal,1,Houston Rockets,4,15,,,,,
LeBron James,Cleveland Cavaliers,5/4/2015,2014,1966,1610612739,400793121,4,3,40,0,Layup Shot,2PT Field Goal,2,Chicago Bulls,-5,26,2,9.9,"Butler, Jimmy",0,10.9
LeBron James,Miami Heat,5/28/2012,2011,1966,1610612748,320528014,3,3,46,1,Layup Shot,2PT Field Goal,1,Boston Celtics,15,12,,,,,
LeBron James,Cleveland Cavaliers,5/24/2015,2014,1966,1610612739,400796268,1,0,1,0,Layup Shot,2PT Field Goal,1,Atlanta Hawks,7,14,0,0.5,"Millsap, Paul",2.3,0
LeBron James,Miami Heat,1/2/2012,2011,1966,1610612748,320102014,3,9,22,1,Layup Shot,2PT Field Goal,1,Atlanta Hawks,-11,12,,,,,
LeBron James,Cleveland Cavaliers,12/26/2014,2014,1966,1610612739,400578725,2,5,32,0,Layup Shot,2PT Field Goal,2,Orlando Magic,-21,12,0,0.6,"Harris, Tobias",1.2,14.8
LeBron James,Miami Heat,2/5/2012,2011,1966,1610612748,320205014,1,6,45,1,Layup Shot,2PT Field Goal,0,Toronto Raptors,7,6,,,,,
LeBron James,Miami Heat,2/12/2014,2013,1966,1610612748,400489661,3,0,12,0,Layup Shot,2PT Field Goal,2,Golden State Warriors,2,25,10,11.6,"Green, Draymond",1.6,5.6
LeBron James,Miami Heat,4/27/2011,2010,1966,1610612748,310427014,2,1,48,0,Layup Shot,2PT Field Goal,1,Philadelphia 76ers,1,11,,,,,
LeBron James,Cleveland Cavaliers,5/24/2015,2014,1966,1610612739,400796268,3,3,19,1,Layup Shot,2PT Field Goal,1,Atlanta Hawks,4,12,0,0,"Millsap, Paul",3.4,13.7
LeBron James,Miami Heat,4/10/2011,2010,1966,1610612748,310410014,4,3,24,1,Layup Shot,2PT Field Goal,2,Boston Celtics,17,14,,,,,
LeBron James,Miami Heat,1/18/2014,2013,1966,1610612748,400489466,3,6,21,0,Layup Shot,2PT Field Goal,1,Charlotte Hornets,-8,9,0,0.1,"Kidd-Gilchrist, Michael",1.4,6.8
LeBron James,Miami Heat,3/6/2011,2010,1966,1610612748,310306014,1,8,23,1,Layup Shot,2PT Field Goal,2,Chicago Bulls,26,7,,,,,
LeBron James,Cleveland Cavaliers,2/2/2015,2014,1966,1610612739,400579010,2,10,57,0,Layup Shot,2PT Field Goal,1,Philadelphia 76ers,1,12,3,4,"McDaniels, KJ",3.9,19
LeBron James,Miami Heat,2/11/2011,2010,1966,1610612748,310211008,1,8,47,0,Layup Shot,2PT Field Goal,0,Detroit Pistons,0,-2,,,,,
LeBron James,Cleveland Cavaliers,5/4/2015,2014,1966,1610612739,400793121,4,0,51,0,Layup Shot,2PT Field Goal,0,Chicago Bulls,-2,7,8,7.1,"Gasol, Pau",1.1,13.6
LeBron James,Miami Heat,2/27/2011,2010,1966,1610612748,310227014,3,5,50,1,Layup Shot,2PT Field Goal,2,New York Knicks,21,12,,,,,
LeBron James,Miami Heat,11/16/2013,2013,1966,1610612748,400489009,2,6,50,0,Layup Shot,2PT Field Goal,1,Charlotte Hornets,-11,11,0,0.4,"Taylor, Jeff",0.4,0
LeBron James,Miami Heat,2/1/2012,2011,1966,1610612748,320201015,4,4,13,1,Layup Shot,2PT Field Goal,0,Milwaukee Bucks,4,4,,,,,
LeBron James,Miami Heat,3/18/2013,2012,1966,1610612748,400278718,4,1,21,1,Layup Shot,2PT Field Goal,0,Boston Celtics,2,1,,,,,
LeBron James,Miami Heat,1/4/2012,2011,1966,1610612748,320104014,1,8,38,1,Layup Shot,2PT Field Goal,1,Indiana Pacers,10,6,,,,,
LeBron James,Miami Heat,2/27/2014,2013,1966,1610612748,400489738,3,1,31,1,Layup Shot,2PT Field Goal,1,New York Knicks,12,4,0,0.5,"Anthony, Carmelo",3.9,11.3
LeBron James,Miami Heat,11/12/2012,2012,1966,1610612748,400277819,4,8,10,0,Layup Shot,2PT Field Goal,2,Houston Rockets,2,26,,,,,
LeBron James,Cleveland Cavaliers,11/19/2014,2014,1966,1610612739,400578451,2,5,52,0,Layup Shot,2PT Field Goal,0,San Antonio Spurs,-2,-3,3,2.8,"Duncan, Tim",3.5,13.2
LeBron James,Miami Heat,6/3/2012,2011,1966,1610612748,320603002,4,3,15,0,Layup Shot,2PT Field Goal,1,Boston Celtics,18,7,,,,,
LeBron James,Miami Heat,3/29/2014,2013,1966,1610612748,400489964,3,7,41,0,Layup Shot,2PT Field Goal,0,Milwaukee Bucks,-2,0,1,1.2,"Adrien, Jeff",2.6,5.3
LeBron James,Miami Heat,5/24/2012,2011,1966,1610612748,320524011,4,1,37,1,Layup Shot,2PT Field Goal,1,Indiana Pacers,-19,1,,,,,
LeBron James,Cleveland Cavaliers,11/5/2014,2014,1966,1610612739,400578358,3,0,10,0,Layup Shot,2PT Field Goal,2,Utah Jazz,-16,12,19,19.1,"Gobert, Rudy",1.9,5.9
LeBron James,Miami Heat,2/8/2011,2010,1966,1610612748,310208014,3,1,29,1,Layup Shot,2PT Field Goal,1,Indiana Pacers,-5,17,,,,,
LeBron James,Cleveland Cavaliers,12/15/2014,2014,1966,1610612739,400578647,2,8,19,0,Layup Shot,2PT Field Goal,1,Charlotte Hornets,-18,4,4,6.2,"Henderson, Gerald",2,6
LeBron James,Miami Heat,6/3/2012,2011,1966,1610612748,320603002,1,5,38,0,Layup Shot,2PT Field Goal,2,Boston Celtics,-27,4,,,,,
LeBron James,Miami Heat,12/10/2013,2013,1966,1610612748,400489184,4,6,28,0,Layup Shot,2PT Field Goal,1,Indiana Pacers,12,12,6,7.5,"Hibbert, Roy",2.5,11.4
LeBron James,Miami Heat,11/5/2012,2012,1966,1610612748,400277764,3,8,1,1,Layup Shot,2PT Field Goal,0,Phoenix Suns,4,7,,,,,
LeBron James,Cleveland Cavaliers,3/12/2015,2014,1966,1610612739,400579256,4,6,38,1,Layup Shot,2PT Field Goal,0,San Antonio Spurs,-8,0,14,14,"Duncan, Tim",4.9,10.3
LeBron James,Miami Heat,3/14/2012,2011,1966,1610612748,320314004,1,2,56,1,Layup Shot,2PT Field Goal,2,Chicago Bulls,21,14,,,,,
LeBron James,Cleveland Cavaliers,11/22/2014,2014,1966,1610612739,400578478,3,8,48,0,Layup Shot,2PT Field Goal,1,Toronto Raptors,-10,1,1,1.3,"Johnson, Amir",0.1,21
LeBron James,Miami Heat,1/29/2012,2011,1966,1610612748,320129014,1,4,32,1,Layup Shot,2PT Field Goal,1,Chicago Bulls,-4,15,,,,,
LeBron James,Miami Heat,5/28/2013,2012,1966,1610612748,400466597,2,0,0,1,Layup Shot,2PT Field Goal,1,Indiana Pacers,-18,-6,,,,,
LeBron James,Miami Heat,3/25/2011,2010,1966,1610612748,310325014,3,7,21,1,Layup Shot,2PT Field Goal,1,Philadelphia 76ers,-8,7,,,,,
LeBron James,Miami Heat,3/1/2014,2013,1966,1610612748,400489747,3,10,4,1,Layup Shot,2PT Field Goal,1,Orlando Magic,13,7,1,1.5,"Harkless, Maurice",3.7,21.3
LeBron James,Miami Heat,5/30/2012,2011,1966,1610612748,320530014,4,0,20,0,Layup Shot,2PT Field Goal,1,Boston Celtics,17,6,,,,,
LeBron James,Cleveland Cavaliers,11/14/2014,2014,1966,1610612739,400578417,1,6,5,0,Layup Shot,2PT Field Goal,1,Boston Celtics,-15,0,4,4.4,"Green, Jeff",7.4,20.7
LeBron James,Miami Heat,4/18/2012,2011,1966,1610612748,320418014,1,1,6,1,Layup Shot,2PT Field Goal,1,Toronto Raptors,0,12,,,,,
LeBron James,Cleveland Cavaliers,4/3/2018,2017,1966,1610612739,400975902,2,2,58,1,Layup Shot,2PT Field Goal,0,Toronto Raptors,2,6,0,0,,0,0
LeBron James,Miami Heat,2/21/2012,2011,1966,1610612748,320221014,1,8,14,0,Layup Shot,2PT Field Goal,1,Sacramento Kings,4,11,,,,,
LeBron James,Cleveland Cavaliers,4/19/2015,2014,1966,1610612739,400790905,3,2,14,0,Layup Shot,2PT Field Goal,1,Boston Celtics,-2,19,1,2.7,"Zeller, Tyler",1.4,14
LeBron James,Miami Heat,11/12/2012,2012,1966,1610612748,400277819,4,6,36,1,Layup Shot,2PT Field Goal,2,Houston Rockets,23,7,,,,,
LeBron James,Miami Heat,5/28/2013,2012,1966,1610612748,400466597,4,10,22,0,Layup Shot,2PT Field Goal,4,Indiana Pacers,43,12,,,,,
LeBron James,Miami Heat,3/13/2012,2011,1966,1610612748,320313019,4,3,19,1,Layup Shot,2PT Field Goal,0,Orlando Magic,-5,-8,,,,,
LeBron James,Miami Heat,1/23/2014,2013,1966,1610612748,400489504,1,0,13,0,Layup Shot,2PT Field Goal,1,Los Angeles Lakers,-8,14,0,1.7,"Young, Nick",1.6,3.4
LeBron James,Miami Heat,3/29/2011,2010,1966,1610612748,310329005,2,3,25,0,Layup Shot,2PT Field Goal,1,Cleveland Cavaliers,-8,17,,,,,
LeBron James,Miami Heat,3/6/2014,2013,1966,1610612748,400489787,1,5,12,1,Layup Shot,2PT Field Goal,1,San Antonio Spurs,-11,4,1,2.5,"Duncan, Tim",2.1,5.6
LeBron James,Miami Heat,4/6/2012,2011,1966,1610612748,320406014,4,6,7,0,Layup Shot,2PT Field Goal,3,Memphis Grizzlies,-25,30,,,,,
LeBron James,Miami Heat,3/18/2013,2012,1966,1610612748,400278718,4,4,18,1,Layup Shot,2PT Field Goal,0,Boston Celtics,6,3,,,,,
LeBron James,Miami Heat,2/14/2012,2011,1966,1610612748,320214011,1,3,5,1,Layup Shot,2PT Field Goal,2,Indiana Pacers,4,25,,,,,
LeBron James,Miami Heat,5/28/2013,2012,1966,1610612748,400466597,1,6,43,1,Layup Shot,2PT Field Goal,1,Indiana Pacers,-16,-6,,,,,
LeBron James,Miami Heat,12/1/2012,2012,1966,1610612748,400277953,4,3,13,1,Layup Shot,2PT Field Goal,1,Brooklyn Nets,2,11,,,,,
LeBron James,Cleveland Cavaliers,4/11/2018,2017,1966,1610612739,400975966,1,5,39,0,Layup Shot,2PT Field Goal,1,New York Knicks,-3,15,0,0,,0,0
LeBron James,Miami Heat,6/3/2012,2011,1966,1610612748,320603002,2,10,6,1,Layup Shot,2PT Field Goal,2,Boston Celtics,0,23,,,,,
LeBron James,Miami Heat,3/3/2014,2013,1966,1610612748,400489766,4,5,46,1,Layup Shot,2PT Field Goal,2,Charlotte Hornets,-19,9,1,9.5,"Zeller, Cody",3.4,3.9
LeBron James,Miami Heat,1/1/2012,2011,1966,1610612748,320101014,3,8,41,1,Layup Shot,2PT Field Goal,0,Charlotte Hornets,-4,9,,,,,
LeBron James,Miami Heat,3/15/2013,2012,1966,1610612748,400278695,1,5,52,0,Layup Shot,2PT Field Goal,1,Milwaukee Bucks,4,12,,,,,
LeBron James,Miami Heat,3/20/2012,2011,1966,1610612748,320320014,2,4,0,1,Layup Shot,2PT Field Goal,0,Phoenix Suns,-4,9,,,,,
LeBron James,Miami Heat,3/3/2014,2013,1966,1610612748,400489766,1,0,1,1,Layup Shot,2PT Field Goal,2,Charlotte Hornets,21,17,0,1,"Biyombo, Bismack",1.9,0
LeBron James,Miami Heat,1/13/2012,2011,1966,1610612748,320113007,1,6,52,1,Layup Shot,2PT Field Goal,0,Denver Nuggets,1,0,,,,,
LeBron James,Miami Heat,3/15/2013,2012,1966,1610612748,400278695,2,11,28,1,Layup Shot,2PT Field Goal,0,Milwaukee Bucks,1,3,,,,,
LeBron James,Miami Heat,5/3/2011,2010,1966,1610612748,310503014,1,0,56,1,Layup Shot,2PT Field Goal,1,Boston Celtics,-11,11,,,,,
LeBron James,Miami Heat,3/15/2013,2012,1966,1610612748,400278695,3,0,56,1,Layup Shot,2PT Field Goal,0,Milwaukee Bucks,-2,-3,,,,,
LeBron James,Miami Heat,6/5/2012,2011,1966,1610612748,320605014,1,5,41,1,Layup Shot,2PT Field Goal,2,Boston Celtics,-15,20,,,,,
LeBron James,Miami Heat,3/4/2014,2013,1966,1610612748,400489773,3,5,16,1,Layup Shot,2PT Field Goal,2,Houston Rockets,24,9,0,0.4,"Beverley, Patrick",4.3,10.8
LeBron James,Miami Heat,6/17/2012,2011,1966,1610612748,320617014,1,7,22,1,Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,4,15,,,,,
LeBron James,Miami Heat,2/27/2014,2013,1966,1610612748,400489738,2,0,1,1,Layup Shot,2PT Field Goal,1,New York Knicks,13,3,0,0,"Felton, Raymond",2.7,0
LeBron James,Miami Heat,12/12/2012,2012,1966,1610612748,400278034,3,7,34,1,Layup Shot,2PT Field Goal,1,Golden State Warriors,12,14,,,,,
LeBron James,Miami Heat,3/3/2014,2013,1966,1610612748,400489766,4,8,26,1,Layup Shot,2PT Field Goal,0,Charlotte Hornets,-7,6,0,0.6,"Ridnour, Luke",1.2,14.8
LeBron James,Miami Heat,5/20/2012,2011,1966,1610612748,320520011,1,2,24,1,Layup Shot,2PT Field Goal,3,Indiana Pacers,0,30,,,,,
LeBron James,Miami Heat,3/22/2013,2012,1966,1610612748,400278746,3,0,23,1,Layup Shot,2PT Field Goal,1,Detroit Pistons,-5,19,,,,,
LeBron James,Miami Heat,6/17/2012,2011,1966,1610612748,320617014,1,3,33,1,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,-19,11,,,,,
LeBron James,Miami Heat,3/13/2013,2012,1966,1610612748,400278676,4,0,32,0,Layup Shot,2PT Field Goal,1,Philadelphia 76ers,13,0,,,,,
LeBron James,Miami Heat,5/15/2011,2010,1966,1610612748,310515004,2,5,22,0,Layup Shot,2PT Field Goal,2,Chicago Bulls,-11,22,,,,,
LeBron James,Cleveland Cavaliers,11/19/2015,2015,1966,1610612739,400828063,2,1,56,1,Layup Shot,2PT Field Goal,0,Milwaukee Bucks,-2,-1,0,1.4,"Middleton, Khris",0.1,17.4
LeBron James,Miami Heat,6/17/2012,2011,1966,1610612748,320617014,2,7,16,0,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,24,3,,,,,
LeBron James,Miami Heat,5/12/2014,2013,1966,1610612748,400556277,4,9,20,1,Layup Shot,2PT Field Goal,2,Brooklyn Nets,-21,3,9,12.1,"Pierce, Paul",4.9,6
LeBron James,Miami Heat,1/17/2012,2011,1966,1610612748,320117014,1,1,25,1,Layup Shot,2PT Field Goal,1,San Antonio Spurs,-16,7,,,,,
LeBron James,Cleveland Cavaliers,11/13/2016,2016,1966,1610612739,400899590,3,5,12,0,Layup Shot,2PT Field Goal,0,Charlotte Hornets,-1,7,0,0,,0,0
LeBron James,Miami Heat,3/7/2012,2011,1966,1610612748,320307014,1,10,33,1,Layup Shot,2PT Field Goal,0,Atlanta Hawks,9,3,,,,,
LeBron James,Miami Heat,2/27/2014,2013,1966,1610612748,400489738,1,1,48,1,Layup Shot,2PT Field Goal,1,New York Knicks,13,4,0,0.7,"Brown, Shannon",3.1,2.3
LeBron James,Miami Heat,2/6/2011,2010,1966,1610612748,310206014,3,10,42,1,Layup Shot,2PT Field Goal,3,Los Angeles Clippers,17,26,,,,,
LeBron James,Miami Heat,3/24/2013,2012,1966,1610612748,400278761,1,3,11,1,Layup Shot,2PT Field Goal,0,Charlotte Hornets,-5,0,,,,,
LeBron James,Miami Heat,6/5/2012,2011,1966,1610612748,320605014,3,7,16,0,Layup Shot,2PT Field Goal,2,Boston Celtics,0,22,,,,,
LeBron James,Cleveland Cavaliers,6/8/2016,2015,1966,1610612739,400878156,4,7,23,1,Layup Shot,2PT Field Goal,0,Golden State Warriors,-1,-6,0,0,,0,0
LeBron James,Miami Heat,11/21/2012,2012,1966,1610612748,400277883,1,9,48,1,Layup Shot,2PT Field Goal,1,Milwaukee Bucks,2,11,,,,,
LeBron James,Cleveland Cavaliers,1/6/2016,2015,1966,1610612739,400828414,4,3,50,0,Layup Shot,2PT Field Goal,2,Washington Wizards,22,0,16,16.1,"Porter, Otto",2.3,4.9
LeBron James,Miami Heat,3/10/2012,2011,1966,1610612748,320310014,2,4,33,1,Layup Shot,2PT Field Goal,1,Indiana Pacers,-4,12,,,,,
LeBron James,Cleveland Cavaliers,5/6/2015,2014,1966,1610612739,400793122,1,8,9,1,Layup Shot,2PT Field Goal,2,Chicago Bulls,-4,22,2,3.5,"Butler, Jimmy",1.4,12.7
LeBron James,Miami Heat,3/10/2012,2011,1966,1610612748,320310014,4,6,4,1,Layup Shot,2PT Field Goal,1,Indiana Pacers,-13,12,,,,,
LeBron James,Cleveland Cavaliers,6/8/2016,2015,1966,1610612739,400878156,4,6,12,0,Layup Shot,2PT Field Goal,1,Golden State Warriors,-11,0,0,0,,0,0
LeBron James,Miami Heat,5/24/2011,2010,1966,1610612748,310524014,1,2,48,0,Layup Shot,2PT Field Goal,2,Chicago Bulls,-18,15,,,,,
LeBron James,Miami Heat,3/9/2014,2013,1966,1610612748,400489807,3,0,0,0,Layup Shot,2PT Field Goal,1,Chicago Bulls,1,19,4,3.6,"Butler, Jimmy",1.9,0
LeBron James,Miami Heat,3/29/2012,2011,1966,1610612748,320329014,4,9,26,1,Layup Shot,2PT Field Goal,0,Dallas Mavericks,4,6,,,,,
LeBron James,Cleveland Cavaliers,6/2/2016,2015,1966,1610612739,400878154,4,8,23,1,Layup Shot,2PT Field Goal,1,Golden State Warriors,4,11,0,0,,0,0
LeBron James,Miami Heat,11/29/2012,2012,1966,1610612748,400277940,2,2,50,1,Layup Shot,2PT Field Goal,0,San Antonio Spurs,1,6,,,,,
LeBron James,Cleveland Cavaliers,12/21/2017,2017,1966,1610612739,400975217,4,2,58,1,Layup Shot,2PT Field Goal,1,Chicago Bulls,13,-7,0,0,,0,0
LeBron James,Miami Heat,4/6/2012,2011,1966,1610612748,320406014,3,6,28,1,Layup Shot,2PT Field Goal,2,Memphis Grizzlies,-2,22,,,,,
LeBron James,Cleveland Cavaliers,6/8/2016,2015,1966,1610612739,400878156,1,10,39,1,Layup Shot,2PT Field Goal,1,Golden State Warriors,-7,-10,0,0,,0,0
LeBron James,Miami Heat,12/8/2012,2012,1966,1610612748,400278006,2,5,2,1,Layup Shot,2PT Field Goal,1,New Orleans Pelicans,1,11,,,,,
LeBron James,Miami Heat,3/9/2014,2013,1966,1610612748,400489807,5,1,25,1,Layup Shot,2PT Field Goal,2,Chicago Bulls,-18,12,0,1,"Hinrich, Kirk",2.9,17
LeBron James,Miami Heat,3/12/2011,2010,1966,1610612748,310312014,1,8,37,1,Layup Shot,2PT Field Goal,2,Memphis Grizzlies,24,17,,,,,
LeBron James,Miami Heat,3/9/2014,2013,1966,1610612748,400489807,4,1,10,1,Layup Shot,2PT Field Goal,2,Chicago Bulls,-27,-3,10,12.7,"Noah, Joakim",3,6
LeBron James,Miami Heat,4/10/2012,2011,1966,1610612748,320410014,3,4,53,0,Layup Shot,2PT Field Goal,1,Boston Celtics,10,7,,,,,
LeBron James,Cleveland Cavaliers,4/3/2016,2015,1966,1610612739,400829031,4,9,48,1,Layup Shot,2PT Field Goal,2,Charlotte Hornets,19,18,0,0,,0,0
LeBron James,Miami Heat,12/4/2012,2012,1966,1610612748,400277972,1,8,30,1,Layup Shot,2PT Field Goal,0,Washington Wizards,-5,-6,,,,,
LeBron James,Miami Heat,3/10/2014,2013,1966,1610612748,400489818,2,2,36,1,Layup Shot,2PT Field Goal,1,Washington Wizards,-10,7,0,0,"Gortat, Marcin",1.9,13.2
LeBron James,Miami Heat,5/28/2012,2011,1966,1610612748,320528014,1,4,8,1,Layup Shot,2PT Field Goal,0,Boston Celtics,6,7,,,,,
LeBron James,Cleveland Cavaliers,2/1/2016,2015,1966,1610612739,400828608,4,2,58,0,Layup Shot,2PT Field Goal,3,Indiana Pacers,-17,31,0,0,,0,0
LeBron James,Miami Heat,12/6/2012,2012,1966,1610612748,400277988,1,4,34,1,Layup Shot,2PT Field Goal,0,New York Knicks,9,1,,,,,
LeBron James,Cleveland Cavaliers,3/13/2016,2015,1966,1610612739,400828870,1,2,21,1,Layup Shot,2PT Field Goal,2,Los Angeles Clippers,2,23,0,0,,0,0
LeBron James,Miami Heat,3/1/2012,2011,1966,1610612748,320301022,3,11,14,1,Layup Shot,2PT Field Goal,1,Portland Trail Blazers,-8,9,,,,,
LeBron James,Cleveland Cavaliers,12/26/2015,2015,1966,1610612739,400828340,2,7,22,1,Layup Shot,2PT Field Goal,2,Portland Trail Blazers,-20,13,0,1.7,"Leonard, Meyers",0,17.5
LeBron James,Miami Heat,2/6/2011,2010,1966,1610612748,310206014,3,1,57,0,Layup Shot,2PT Field Goal,1,Los Angeles Clippers,-15,11,,,,,
LeBron James,Miami Heat,3/10/2014,2013,1966,1610612748,400489818,4,3,48,1,Layup Shot,2PT Field Goal,0,Washington Wizards,4,3,0,0.6,"Wall, John",12.4,8.7
LeBron James,Miami Heat,1/30/2012,2011,1966,1610612748,320130014,3,3,11,1,Layup Shot,2PT Field Goal,1,New Orleans Pelicans,10,3,,,,,
LeBron James,Miami Heat,3/14/2014,2013,1966,1610612748,400489849,1,8,8,1,Layup Shot,2PT Field Goal,1,Denver Nuggets,6,9,1,1.8,"Foye, Randy",3.1,20.1
LeBron James,Miami Heat,2/3/2011,2010,1966,1610612748,310203019,2,5,42,1,Layup Shot,2PT Field Goal,1,Orlando Magic,13,12,,,,,
LeBron James,Miami Heat,5/13/2013,2012,1966,1610612748,400464463,4,3,24,1,Layup Shot,2PT Field Goal,0,Chicago Bulls,-7,6,,,,,
LeBron James,Miami Heat,2/6/2011,2010,1966,1610612748,310206014,4,6,13,1,Layup Shot,2PT Field Goal,2,Los Angeles Clippers,23,17,,,,,
LeBron James,Cleveland Cavaliers,4/3/2016,2015,1966,1610612739,400829031,1,6,50,1,Layup Shot,2PT Field Goal,0,Charlotte Hornets,-7,7,0,0,,0,0
LeBron James,Miami Heat,12/4/2012,2012,1966,1610612748,400277972,4,3,22,0,Layup Shot,2PT Field Goal,1,Washington Wizards,7,-17,,,,,
LeBron James,Cleveland Cavaliers,4/9/2018,2017,1966,1610612739,400975953,3,0,39,0,Layup Shot,2PT Field Goal,1,New York Knicks,9,6,0,0,,0,0
LeBron James,Miami Heat,4/8/2012,2011,1966,1610612748,320408014,2,2,59,0,Layup Shot,2PT Field Goal,2,Detroit Pistons,-11,20,,,,,
LeBron James,Cleveland Cavaliers,4/3/2016,2015,1966,1610612739,400829031,2,6,18,0,Layup Shot,2PT Field Goal,0,Charlotte Hornets,6,-6,0,0,,0,0
LeBron James,Miami Heat,12/4/2012,2012,1966,1610612748,400277972,4,1,54,1,Layup Shot,2PT Field Goal,1,Washington Wizards,13,0,,,,,
LeBron James,Miami Heat,3/21/2014,2013,1966,1610612748,400489900,1,4,55,1,Layup Shot,2PT Field Goal,0,Memphis Grizzlies,2,6,4,3.6,"Randolph, Zach",2.7,20.9
LeBron James,Miami Heat,5/13/2012,2011,1966,1610612748,320513014,1,2,52,1,Layup Shot,2PT Field Goal,0,Indiana Pacers,-2,9,,,,,
LeBron James,Cleveland Cavaliers,12/26/2015,2015,1966,1610612739,400828340,2,4,50,0,Layup Shot,2PT Field Goal,2,Portland Trail Blazers,-27,-5,7,9.2,"Davis, Ed",3.2,13.1
LeBron James,Miami Heat,3/10/2012,2011,1966,1610612748,320310014,4,0,46,1,Layup Shot,2PT Field Goal,2,Indiana Pacers,17,12,,,,,
LeBron James,Cleveland Cavaliers,3/19/2018,2017,1966,1610612739,400975796,1,5,8,1,Layup Shot,2PT Field Goal,0,Milwaukee Bucks,0,1,0,0,,0,0
